model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
 Golf SV,2015,8995,Manual,68826,Diesel,30,65.7,2.0
 Golf SV,2016,10798,Manual,16107,Diesel,0,72.4,1.6
 Golf SV,2016,8999,Manual,51438,Diesel,0,72.4,1.6
 Golf SV,2016,12995,Manual,7020,Petrol,30,55.4,1.4
 Golf SV,2019,17999,Manual,5000,Diesel,145,55.4,1.6
 Golf SV,2016,10827,Manual,21241,Petrol,30,55.4,1.4
 Golf SV,2017,13995,Semi-Auto,27500,Petrol,30,54.3,1.4
 Golf SV,2017,10995,Manual,37532,Petrol,30,55.4,1.4
 Golf SV,2018,14980,Semi-Auto,4020,Petrol,145,47.9,1.0
 Golf SV,2018,15280,Manual,7140,Petrol,145,55.4,1.5
 Golf SV,2017,13465,Manual,16539,Diesel,30,65.7,2.0
 Golf SV,2019,21999,Automatic,1001,Petrol,145,42.8,1.5
 Golf SV,2018,14999,Semi-Auto,18622,Petrol,145,55.4,1.5
 Golf SV,2019,22995,Automatic,3000,Petrol,145,43.5,1.5
 Golf SV,2020,19999,Manual,2000,Petrol,145,45.6,1.5
 Golf SV,2019,17995,Manual,3223,Petrol,145,43.5,1.5
 Golf SV,2018,17500,Semi-Auto,12500,Petrol,145,54.3,1.5
 Golf SV,2016,9495,Manual,49148,Diesel,0,72.4,1.6
 Golf SV,2015,10495,Manual,25082,Diesel,0,72.4,1.6
 Golf SV,2017,12399,Manual,12312,Petrol,30,55.4,1.4
 Golf SV,2014,7890,Semi-Auto,61617,Diesel,20,70.6,1.6
 Golf SV,2019,19990,Semi-Auto,6347,Petrol,145,42.8,1.5
 Golf SV,2016,10141,Manual,37470,Petrol,30,55.4,1.4
 Golf SV,2020,22000,Semi-Auto,5,Petrol,145,42.8,1.5
 Golf SV,2017,12792,Manual,17944,Petrol,145,55.4,1.4
 Golf SV,2019,17990,Manual,5212,Diesel,145,55.4,1.6
 Golf SV,2016,8812,Manual,46021,Diesel,0,72.4,1.6
 Golf SV,2019,18876,Semi-Auto,3679,Petrol,145,43.5,1.0
 Golf SV,2014,7551,Manual,58311,Diesel,0,72.4,1.6
 Golf SV,2020,24995,Semi-Auto,2000,Petrol,150,42.2,1.5
 Golf SV,2016,13298,Semi-Auto,12753,Petrol,30,54.3,1.4
 Golf SV,2016,10999,Manual,25103,Diesel,30,65.7,2.0
 Golf SV,2018,19072,Semi-Auto,8980,Petrol,145,42.2,1.5
 Golf SV,2019,20640,Semi-Auto,5505,Petrol,145,42.8,1.5
 Golf SV,2020,22733,Semi-Auto,500,Petrol,145,42.8,1.5
 Golf SV,2019,20297,Semi-Auto,7294,Petrol,145,42.8,1.5
 Golf SV,2015,9342,Manual,41000,Diesel,30,65.7,2.0
 Golf SV,2019,20014,Semi-Auto,11126,Petrol,145,42.2,1.5
 Golf SV,2020,22490,Semi-Auto,941,Petrol,145,42.8,1.5
 Golf SV,2019,19490,Manual,6558,Diesel,145,53.3,1.6
 Golf SV,2017,10298,Semi-Auto,50845,Diesel,20,70.6,1.6
 Golf SV,2019,21691,Semi-Auto,2987,Petrol,145,42.2,1.5
 Golf SV,2019,17490,Manual,6527,Petrol,145,43.5,1.5
 Golf SV,2015,10260,Semi-Auto,12532,Diesel,20,70.6,1.6
 Golf SV,2018,17991,Semi-Auto,1986,Petrol,150,43.5,1.0
 Golf SV,2016,11987,Automatic,27408,Petrol,30,54.3,1.4
 Golf SV,2019,20500,Automatic,5784,Petrol,145,42.8,1.5
 Golf SV,2017,11991,Manual,35195,Petrol,145,55.4,1.4
 Golf SV,2016,12472,Manual,18681,Diesel,30,65.7,2.0
 Golf SV,2016,10999,Manual,33412,Petrol,30,55.4,1.4
 Golf SV,2017,10998,Manual,45715,Petrol,30,55.4,1.4
 Golf SV,2019,25498,Semi-Auto,11,Diesel,145,50.4,2.0
 Golf SV,2019,18495,Manual,2600,Diesel,145,55.4,1.6
 Golf SV,2016,10995,Manual,58137,Petrol,125,50.4,1.4
 Golf SV,2020,18990,Manual,1000,Petrol,145,45.6,1.5
 Golf SV,2015,9812,Manual,19662,Diesel,0,72.4,1.6
 Golf SV,2017,13701,Semi-Auto,9200,Petrol,145,54.3,1.4
 Golf SV,2015,10401,Manual,36500,Petrol,30,55.4,1.4
 Golf SV,2015,10113,Automatic,47980,Petrol,125,54.3,1.4
 Golf SV,2019,20890,Automatic,4950,Petrol,145,44.1,1.5
 Golf SV,2016,11698,Manual,12704,Petrol,30,55.4,1.4
 Golf SV,2019,24998,Manual,44,Petrol,145,43.5,1.5
 Golf SV,2019,20490,Automatic,50,Petrol,145,42.8,1.5
 Golf SV,2016,10695,Manual,44556,Petrol,30,55.4,1.4
 Golf SV,2019,22250,Semi-Auto,50,Petrol,145,42.8,1.5
 Golf SV,2015,9163,Manual,43602,Petrol,30,55.4,1.4
 Golf SV,2019,22390,Semi-Auto,2871,Petrol,145,42.8,1.5
 Golf SV,2018,14495,Manual,20508,Petrol,145,55.4,1.5
 Golf SV,2017,12995,Manual,19563,Petrol,145,55.4,1.4
 Golf SV,2019,21490,Automatic,5500,Diesel,145,52.3,2.0
 Golf SV,2016,10990,Semi-Auto,42314,Petrol,125,54.3,1.4
 Golf SV,2019,18995,Automatic,2336,Petrol,145,45.6,1.5
 Golf SV,2018,15391,Manual,11326,Petrol,145,55.4,1.5
 Golf SV,2017,13568,Semi-Auto,21519,Petrol,145,54.3,1.4
 Golf SV,2019,21790,Semi-Auto,6637,Diesel,145,52.3,2.0
 Golf SV,2016,7940,Manual,68508,Diesel,30,65.7,2.0
 Golf SV,2019,19290,Semi-Auto,6069,Petrol,145,42.2,1.5
 Golf SV,2016,11490,Manual,26027,Petrol,30,55.4,1.4
 Golf SV,2019,16195,Manual,1966,Diesel,145,55.4,1.6
 Golf SV,2019,17290,Manual,6811,Petrol,145,45.6,1.5
 Golf SV,2019,20190,Semi-Auto,5976,Petrol,145,42.2,1.5
 Golf SV,2017,12990,Semi-Auto,19889,Diesel,30,60.1,2.0
 Golf SV,2015,12490,Manual,41000,Petrol,125,50.4,1.4
 Golf SV,2019,20490,Automatic,5492,Diesel,145,52.3,2.0
 Golf SV,2016,12499,Semi-Auto,11817,Diesel,20,70.6,1.6
 Golf SV,2017,13950,Manual,21121,Petrol,125,50.4,1.4
 Golf SV,2018,17250,Semi-Auto,7729,Petrol,145,54.3,1.5
 Golf SV,2019,17450,Manual,55,Diesel,145,55.4,1.6
 Golf SV,2017,11950,Manual,16806,Petrol,30,55.4,1.4
 Golf SV,2015,9450,Semi-Auto,15914,Diesel,20,70.6,1.6
 Golf SV,2016,10450,Manual,35000,Petrol,30,55.4,1.4
 Golf SV,2019,18756,Semi-Auto,3692,Petrol,145,43.5,1.0
 Golf SV,2016,7797,Manual,57950,Diesel,0,72.4,1.6
 Golf SV,2016,10488,Semi-Auto,52000,Petrol,30,54.3,1.4
 Golf SV,2019,21980,Automatic,2500,Petrol,145,44.1,1.5
 Golf SV,2020,22980,Semi-Auto,4,Petrol,145,42.8,1.5
 Golf SV,2019,17480,Semi-Auto,2533,Petrol,145,45.6,1.5
 Golf SV,2017,15250,Semi-Auto,36700,Petrol,145,50.4,1.4
 Golf SV,2019,20000,Semi-Auto,3500,Petrol,145,42.8,1.5
 Golf SV,2015,12000,Automatic,26056,Petrol,125,54.3,1.4
 Golf SV,2019,18490,Manual,2632,Petrol,145,49.6,1.5
 Golf SV,2016,13990,Semi-Auto,28890,Petrol,125,50.4,1.4
 Golf SV,2020,22480,Manual,910,Petrol,145,43.5,1.5
 Golf SV,2019,19480,Semi-Auto,6923,Petrol,145,44.1,1.5
 Golf SV,2019,20650,Semi-Auto,3911,Diesel,145,61.4,2.0
 Golf SV,2018,16250,Semi-Auto,26000,Petrol,145,55.4,1.5
 Golf SV,2019,23990,Automatic,6000,Petrol,145,42.8,1.5
 Golf SV,2017,11990,Manual,28656,Petrol,150,55.4,1.4
 Golf SV,2019,17890,Manual,4807,Petrol,145,45.6,1.5
 Golf SV,2019,16981,Manual,23,Diesel,145,54.3,1.6
 Golf SV,2019,21331,Semi-Auto,578,Petrol,145,42.8,1.5
 Golf SV,2019,21201,Semi-Auto,68,Petrol,145,42.8,1.5
 Golf SV,2019,21781,Semi-Auto,3228,Petrol,145,45.6,1.5
 Golf SV,2019,18391,Semi-Auto,6591,Petrol,150,45.6,1.5
 Golf SV,2019,18716,Automatic,3140,Diesel,145,50.4,2.0
 Golf SV,2019,19999,Semi-Auto,4382,Petrol,150,43.5,1.5
 Golf SV,2018,15999,Manual,8668,Petrol,150,55.4,1.5
 Golf SV,2019,22950,Semi-Auto,8000,Petrol,145,42.2,1.5
 Golf SV,2015,9500,Manual,41500,Diesel,0,72.4,1.6
 Golf SV,2014,10390,Semi-Auto,30500,Petrol,125,54.3,1.4
 Golf SV,2019,16750,Manual,2369,Diesel,145,55.4,1.6
 Golf SV,2015,9290,Manual,29816,Diesel,0,72.4,1.6
 Golf SV,2015,11290,Semi-Auto,32280,Diesel,125,65.7,2.0
 Golf SV,2019,17790,Manual,3834,Petrol,145,45.6,1.5
 Golf SV,2019,19290,Semi-Auto,4628,Diesel,145,50.4,2.0
 Golf SV,2018,17686,Semi-Auto,9084,Petrol,145,54.3,1.5
 Golf SV,2019,20490,Automatic,4998,Petrol,145,42.8,1.5
 Golf SV,2019,17490,Manual,393,Diesel,145,55.4,1.6
 Golf SV,2020,21491,Semi-Auto,2133,Petrol,150,42.8,1.5
 Golf SV,2014,10292,Semi-Auto,41451,Petrol,125,54.3,1.4
 Golf SV,2019,19490,Semi-Auto,3939,Petrol,145,45.6,1.5
 Golf SV,2019,20490,Semi-Auto,1000,Petrol,145,42.8,1.5
 Golf SV,2018,13990,Manual,11915,Petrol,150,56.5,1.0
 Golf SV,2018,18900,Semi-Auto,2500,Petrol,145,55.4,1.5
 Golf SV,2018,18490,Automatic,4588,Petrol,145,42.2,1.5
 Golf SV,2017,12791,Manual,11448,Petrol,150,55.4,1.4
 Golf SV,2019,22990,Semi-Auto,6000,Petrol,145,42.2,1.5
 Golf SV,2017,14995,Semi-Auto,4985,Petrol,145,54.3,1.4
 Golf SV,2015,9995,Manual,23501,Diesel,0,72.4,1.6
 Golf SV,2019,20995,Manual,1700,Diesel,145,53.3,1.6
 Golf SV,2017,13290,Manual,21511,Diesel,150,65.7,2.0
 Golf SV,2017,13185,Semi-Auto,20800,Petrol,30,54.3,1.4
 Golf SV,2018,17491,Semi-Auto,10000,Petrol,145,55.4,1.5
 Golf SV,2019,19995,Semi-Auto,9300,Diesel,145,50.4,2.0
 Golf SV,2016,13680,Semi-Auto,5397,Petrol,30,54.3,1.4
 Golf SV,2019,18999,Manual,4351,Diesel,145,55.4,1.6
 Golf SV,2020,22990,Semi-Auto,1348,Petrol,145,42.2,1.5
 Golf SV,2019,19495,Semi-Auto,4500,Petrol,145,42.8,1.5
 Golf SV,2015,9390,Manual,20215,Diesel,0,72.4,1.6
 Golf SV,2018,17999,Automatic,9320,Petrol,145,42.2,1.5
 Golf SV,2019,20950,Automatic,3510,Petrol,145,42.8,1.5
 Golf SV,2017,12990,Semi-Auto,16755,Diesel,20,70.6,1.6
 Golf SV,2015,10499,Manual,31602,Petrol,125,50.4,1.4
 Golf SV,2019,19999,Automatic,10,Petrol,145,42.8,1.5
 Golf SV,2019,19437,Semi-Auto,3996,Petrol,145,45.6,1.5
 Golf SV,2019,17995,Manual,4671,Petrol,145,43.5,1.5
 Golf SV,2020,21490,Semi-Auto,1177,Petrol,145,42.8,1.5
 Golf SV,2019,20490,Automatic,8491,Petrol,145,43.5,1.5
 Golf SV,2020,20990,Automatic,2459,Petrol,145,42.8,1.5
 Golf SV,2019,22900,Semi-Auto,2500,Petrol,145,42.8,1.5
 Golf SV,2019,20950,Automatic,6500,Petrol,145,42.8,1.5
 Golf SV,2020,21500,Semi-Auto,3000,Petrol,150,42.8,1.5
 Golf SV,2016,12790,Semi-Auto,42000,Petrol,125,50.4,1.4
 Golf SV,2015,9491,Manual,28252,Diesel,0,72.4,1.6
 Golf SV,2018,16999,Automatic,8500,Petrol,145,55.4,1.5
 Golf SV,2017,12950,Manual,9761,Diesel,20,70.6,1.6
 Golf SV,2019,17999,Automatic,3280,Petrol,145,45.6,1.5
 Golf SV,2016,11749,Automatic,17695,Petrol,30,54.3,1.4
 Golf SV,2016,12700,Automatic,23495,Petrol,30,54.3,1.4
 Golf SV,2018,17595,Automatic,6156,Petrol,145,54.3,1.5
 Golf SV,2017,12695,Automatic,37181,Petrol,150,54.3,1.4
 Golf SV,2015,9295,Manual,47344,Petrol,30,55.4,1.4
 Golf SV,2016,7999,Manual,50777,Diesel,0,72.4,1.6
 Golf SV,2016,7999,Manual,50777,Diesel,0,72.4,1.6
 Golf SV,2016,10550,Manual,16739,Diesel,0,72.4,1.6
 Golf SV,2016,9500,Manual,32000,Diesel,30,65.7,2.0
 Golf SV,2015,8950,Manual,45000,Diesel,0,72.4,1.6
 Golf SV,2020,24950,Automatic,1000,Petrol,150,42.8,1.5
 Golf SV,2016,9450,Manual,40421,Diesel,30,65.7,2.0
 Golf SV,2018,16990,Automatic,12809,Petrol,150,42.2,1.5
 Golf SV,2017,13699,Manual,21301,Petrol,125,50.4,1.4
 Golf SV,2015,9695,Manual,21151,Diesel,0,72.4,1.6
 Golf SV,2020,25490,Automatic,1000,Petrol,145,42.8,1.5
 Golf SV,2014,9990,Manual,51000,Petrol,30,55.4,1.4
 Golf SV,2018,15490,Manual,23500,Petrol,145,55.4,1.5
 Golf SV,2018,15490,Manual,20920,Petrol,145,55.4,1.5
 Golf SV,2018,16490,Manual,16761,Petrol,150,55.4,1.5
 Golf SV,2019,22990,Automatic,2077,Petrol,145,42.8,1.5
 Golf SV,2014,9695,Manual,27000,Petrol,30,55.4,1.4
 Golf SV,2019,19680,Automatic,5000,Petrol,145,42.8,1.5
 Golf SV,2018,11880,Automatic,23689,Diesel,145,70.6,1.6
 Golf SV,2015,11890,Automatic,26000,Petrol,125,54.3,1.4
 Golf SV,2016,9680,Manual,18621,Petrol,30,56.5,1.2
 Golf SV,2015,11990,Automatic,9000,Petrol,115,54.3,1.4
 Golf SV,2016,10490,Manual,32827,Diesel,30,65.7,2.0
 Golf SV,2017,11000,Automatic,48447,Petrol,30,54.3,1.4
 Golf SV,2016,12670,Automatic,19516,Petrol,125,54.3,1.4
 Golf SV,2019,18000,Manual,7000,Diesel,145,53.3,1.6
 Golf SV,2019,17490,Manual,6543,Diesel,145,55.4,1.6
 Golf SV,2014,11450,Semi-Auto,4890,Diesel,125,65.7,2.0
 Golf SV,2015,7990,Automatic,75000,Petrol,125,54.3,1.4
 Golf SV,2014,8650,Manual,32535,Diesel,0,72.4,1.6
 Golf SV,2017,7995,Manual,71600,Diesel,0,72.4,1.6
 Touran,2019,21990,Semi-Auto,7852,Diesel,145,49.6,1.6
 Touran,2016,16776,Semi-Auto,21190,Diesel,125,60.1,2.0
 Touran,2018,19250,Semi-Auto,10263,Diesel,145,65.7,1.6
 Touran,2020,24480,Semi-Auto,341,Diesel,145,47.9,2.0
 Touran,2017,19800,Semi-Auto,12256,Petrol,150,51.4,1.4
 Touran,2017,18990,Semi-Auto,28568,Petrol,150,51.4,1.4
 Touran,2017,17200,Semi-Auto,26247,Diesel,30,65.7,1.6
 Touran,2018,23490,Semi-Auto,6392,Diesel,145,58.9,2.0
 Touran,2019,23780,Manual,6988,Diesel,145,47.9,2.0
 Touran,2016,15795,Semi-Auto,33238,Diesel,30,65.7,1.6
 Touran,2017,20750,Manual,16991,Petrol,150,49.6,1.4
 Touran,2017,19490,Manual,13058,Petrol,150,49.6,1.4
 Touran,2018,21450,Semi-Auto,9156,Petrol,145,51.4,1.4
 Touran,2016,12520,Manual,39930,Diesel,30,61.4,1.6
 Touran,2019,29450,Automatic,150,Petrol,145,38.7,1.5
 Touran,2016,14950,Manual,31004,Diesel,30,64.2,1.6
 Touran,2018,19450,Manual,19500,Diesel,145,62.8,2.0
 Touran,2019,27950,Manual,7000,Diesel,145,47.9,2.0
 Touran,2016,14750,Semi-Auto,27305,Diesel,30,65.7,1.6
 Touran,2016,15750,Manual,31631,Diesel,30,61.4,1.6
 Touran,2018,20376,Manual,3442,Petrol,145,49.6,1.4
 Touran,2016,15950,Manual,30866,Diesel,30,64.2,2.0
 Touran,2016,15690,Manual,35297,Diesel,30,61.4,1.6
 Touran,2020,25980,Manual,469,Petrol,145,39.8,1.5
 Touran,2019,23480,Manual,1500,Petrol,145,39.8,1.5
 Touran,2017,17290,Semi-Auto,49576,Petrol,125,51.4,1.4
 Touran,2020,31500,Manual,2500,Diesel,145,61.4,2.0
 Touran,2016,19000,Semi-Auto,11343,Diesel,30,65.7,1.6
 Touran,2019,20000,Automatic,20535,Diesel,145,49.6,1.6
 Touran,2017,18250,Semi-Auto,12431,Diesel,125,60.1,2.0
 Touran,2019,24990,Automatic,25,Petrol,145,38.7,1.5
 Touran,2017,14750,Manual,42105,Diesel,145,61.4,1.6
 Touran,2019,25975,Automatic,5985,Petrol,145,38.7,1.5
 Touran,2019,22995,Manual,847,Diesel,145,51.4,1.6
 Touran,2017,13910,Manual,62678,Diesel,30,61.4,1.6
 Touran,2017,19990,Manual,13831,Petrol,145,52.3,1.2
 Touran,2017,21990,Semi-Auto,11341,Petrol,145,51.4,1.4
 Touran,2017,22342,Semi-Auto,18545,Petrol,150,51.4,1.4
 Touran,2016,17462,Manual,18865,Diesel,30,64.2,2.0
 Touran,2019,25766,Automatic,5123,Petrol,145,38.7,1.5
 Touran,2019,25490,Semi-Auto,5985,Petrol,145,38.7,1.5
 Touran,2017,17495,Semi-Auto,31000,Diesel,30,65.7,1.6
 Touran,2019,24999,Semi-Auto,4713,Diesel,150,45.6,2.0
 Touran,2019,23999,Manual,3460,Petrol,145,40.9,1.0
 Touran,2017,17995,Manual,21125,Petrol,145,49.6,1.4
 Touran,2017,18999,Manual,19076,Petrol,150,49.6,1.4
 Touran,2019,23999,Manual,7848,Petrol,150,39.8,1.5
 Touran,2016,17450,Semi-Auto,19101,Diesel,30,65.7,1.6
 Touran,2019,25650,Semi-Auto,928,Petrol,145,38.7,1.5
 Touran,2019,19990,Manual,15794,Diesel,145,51.4,1.6
 Touran,2019,23690,Automatic,4999,Diesel,145,47.9,2.0
 Touran,2017,19490,Manual,12211,Petrol,150,49.6,1.4
 Touran,2018,23990,Automatic,2933,Petrol,145,38.7,1.5
 Touran,2016,14995,Manual,50178,Diesel,30,61.4,1.6
 Touran,2019,26990,Automatic,6108,Petrol,145,38.7,1.5
 Touran,2019,23490,Automatic,6420,Diesel,145,47.9,2.0
 Touran,2017,16396,Manual,29618,Diesel,30,61.4,1.6
 Touran,2016,17499,Semi-Auto,14042,Diesel,30,65.7,1.6
 Touran,2017,17990,Manual,13383,Petrol,150,52.3,1.2
 Touran,2019,26495,Semi-Auto,4111,Petrol,145,38.7,1.5
 Touran,2019,24290,Automatic,12647,Petrol,145,38.7,1.5
 Touran,2019,24690,Automatic,8405,Petrol,145,38.7,1.5
 Touran,2016,17899,Semi-Auto,18924,Diesel,125,60.1,2.0
 Touran,2018,19690,Semi-Auto,12949,Diesel,145,49.6,1.6
 Touran,2015,10990,Semi-Auto,27583,Diesel,30,61.4,1.6
 Touran,2018,23990,Automatic,2933,Petrol,145,38.7,1.5
 Touran,2017,15990,Semi-Auto,39000,Diesel,30,65.7,1.6
 Touran,2019,20490,Manual,3024,Petrol,145,40.9,1.0
 Touran,2019,22990,Manual,6000,Petrol,145,40.9,1.0
 Touran,2019,24495,Automatic,13950,Petrol,145,38.7,1.5
 Touran,2017,19841,Semi-Auto,20685,Petrol,125,51.4,1.4
 Touran,2019,26495,Automatic,5500,Petrol,145,38.7,1.5
 Touran,2016,16495,Manual,16583,Diesel,30,61.4,1.6
 Touran,2017,20495,Semi-Auto,22000,Petrol,150,51.4,1.4
 Touran,2018,21000,Semi-Auto,24687,Diesel,145,60.1,2.0
 Touran,2017,19995,Manual,20000,Petrol,145,49.6,1.4
 Touran,2016,17995,Semi-Auto,37000,Diesel,30,65.7,1.6
 Touran,2017,16995,Semi-Auto,28000,Diesel,30,65.7,1.6
 Touran,2016,15995,Manual,37774,Diesel,30,64.2,2.0
 Touran,2020,28883,Semi-Auto,861,Diesel,145,45.6,2.0
 Touran,2017,17995,Semi-Auto,21740,Diesel,150,60.1,2.0
 Touran,2019,23777,Manual,7500,Petrol,145,39.8,1.5
 Touran,2020,29999,Semi-Auto,3500,Petrol,150,38.7,1.5
 Touran,2017,22499,Semi-Auto,18862,Petrol,145,51.4,1.4
 Touran,2014,10000,Manual,59442,Diesel,125,61.4,1.6
 Touran,2016,16499,Semi-Auto,24230,Diesel,30,64.2,1.6
 Touran,2020,28950,Semi-Auto,2000,Diesel,150,45.6,2.0
 Touran,2017,14995,Semi-Auto,23746,Diesel,30,65.7,1.6
 Touran,2017,15995,Manual,35428,Diesel,145,61.4,1.6
 Touran,2016,17991,Semi-Auto,18216,Diesel,30,65.7,1.6
 Touran,2018,19999,Manual,10152,Petrol,150,49.6,1.4
 Touran,2016,19599,Semi-Auto,7365,Petrol,125,51.4,1.4
 Touran,2016,14999,Semi-Auto,40038,Diesel,30,65.7,1.6
 Touran,2017,16500,Manual,33893,Diesel,30,61.4,1.6
 Touran,2017,16500,Manual,24650,Petrol,145,52.3,1.2
 Touran,2012,5995,Manual,99998,Diesel,150,55.4,1.6
 Touran,2011,7995,Semi-Auto,63700,Diesel,165,49.6,2.0
 Touran,2015,11495,Manual,40000,Diesel,125,61.4,1.6
 Touran,2019,23499,Automatic,1000,Diesel,145,45.6,2.0
 Touran,2017,16999,Manual,24014,Diesel,145,62.8,2.0
 Touran,2019,23750,Semi-Auto,2000,Petrol,145,38.7,1.5
 Touran,2010,6869,Manual,49000,Diesel,145,53.3,2.0
 Touran,2017,16990,Manual,35680,Diesel,145,62.8,2.0
 Touran,2013,9800,Manual,37975,Diesel,125,61.4,1.6
 Touran,2016,14275,Manual,44280,Diesel,30,64.2,2.0
 Touran,2017,18000,Manual,20550,Diesel,145,61.4,1.6
 Touran,2016,13876,Manual,54678,Diesel,30,64.2,2.0
 Touran,2017,17423,Automatic,13703,Diesel,145,65.7,1.6
 Touran,2016,17299,Automatic,15620,Diesel,125,58.9,2.0
 Touran,2017,16299,Automatic,15918,Diesel,145,65.7,1.6
 Touran,2016,14749,Manual,35983,Diesel,30,61.4,1.6
 Touran,2014,8840,Automatic,78846,Diesel,30,61.4,1.6
 Touran,2013,6795,Manual,78202,Diesel,125,61.4,1.6
 Touran,2014,8995,Automatic,56942,Diesel,30,61.4,1.6
 Touran,2019,25489,Automatic,3629,Diesel,145,46.3,2.0
 Touran,2019,21990,Automatic,7071,Diesel,145,49.6,1.6
 Touran,2016,17200,Semi-Auto,11985,Diesel,125,60.1,2.0
 Touran,2016,16800,Automatic,24157,Diesel,125,60.1,2.0
 Touran,2018,21000,Manual,19039,Diesel,145,62.8,2.0
 Touran,2016,16100,Manual,22595,Diesel,30,61.4,1.6
 Touran,2016,12499,Manual,37107,Diesel,125,61.4,1.6
 Touran,2018,17000,Manual,36873,Diesel,145,61.4,1.6
 Touran,2016,17600,Automatic,26837,Diesel,125,60.1,2.0
 Touran,2017,17000,Manual,18762,Diesel,30,61.4,1.6
 Touran,2016,15100,Manual,29653,Diesel,30,61.4,1.6
 Touran,2019,20489,Manual,4444,Petrol,145,40.9,1.0
 Touran,2016,12999,Manual,42560,Diesel,30,64.2,1.6
 Touran,2016,16694,Automatic,17687,Diesel,30,65.7,1.6
 Touran,2018,17500,Automatic,15334,Diesel,145,65.7,1.6
 Touran,2018,20500,Automatic,7237,Diesel,145,49.6,1.6
 Touran,2016,15994,Automatic,17496,Diesel,125,60.1,2.0
 Touran,2014,7799,Manual,81000,Diesel,125,58.9,2.0
 Touran,2017,14899,Automatic,43857,Diesel,145,65.7,1.6
 Touran,2016,14999,Manual,28377,Diesel,30,61.4,1.6
 Touran,2016,12500,Manual,69900,Diesel,30,62.8,2.0
 Touran,2016,13000,Manual,63150,Diesel,30,62.8,2.0
 Touran,2019,19450,Manual,19269,Diesel,145,51.4,1.6
 Touran,2016,13990,Manual,68266,Diesel,30,64.2,2.0
 Touran,2017,18490,Automatic,42849,Petrol,145,51.4,1.4
 Touran,2016,13995,Manual,28812,Diesel,30,64.2,1.6
 Touran,2016,16799,Automatic,28706,Diesel,125,60.1,2.0
 Touran,2014,10295,Manual,27916,Diesel,125,61.4,1.6
 Touran,2007,3995,Manual,88427,Diesel,200,47.1,1.9
 Touran,2017,19490,Manual,18055,Diesel,150,64.2,2.0
 Touran,2016,14790,Manual,44601,Diesel,30,61.4,1.6
 Touran,2019,24990,Automatic,1187,Petrol,145,38.7,1.5
 Touran,2017,15499,Manual,19278,Diesel,145,61.4,1.6
 Touran,2018,15899,Automatic,35573,Diesel,145,65.7,1.6
 Touran,2008,2795,Manual,148297,Diesel,200,46.3,2.0
 Touran,2017,17599,Automatic,23672,Diesel,30,65.7,1.6
 Touran,2015,8699,Automatic,87617,Diesel,30,61.4,1.6
 Touran,2012,7495,Manual,54996,Diesel,150,55.4,1.6
 Touran,2012,7275,Manual,60000,Diesel,125,61.4,1.6
 Touran,2017,16380,Manual,36434,Diesel,145,61.4,1.6
 Touran,2016,14490,Manual,32608,Diesel,30,64.2,1.6
 Touran,2019,20180,Manual,11046,Diesel,145,51.4,2.0
 Touran,2019,19970,Manual,14074,Petrol,145,40.9,1.0
 Touran,2014,11395,Manual,13997,Diesel,125,61.4,1.6
 Touran,2018,15799,Automatic,41951,Diesel,145,65.7,1.6
 Touran,2016,17499,Automatic,16068,Diesel,125,58.9,2.0
 Touran,2019,20999,Automatic,3151,Diesel,145,49.6,1.6
 Touran,2013,6999,Manual,77524,Diesel,125,61.4,1.6
 Touran,2010,5995,Automatic,90000,Diesel,240,43.5,2.0
 Touran,2014,7995,Manual,43000,Diesel,125,61.4,1.6
 Touran,2017,18491,Automatic,27208,Petrol,145,51.4,1.4
 Touran,2019,20000,Manual,9296,Diesel,145,51.4,1.6
 Touran,2013,8500,Automatic,50940,Diesel,150,55.4,1.6
 Touran,2013,7999,Manual,63100,Diesel,125,58.9,2.0
 Touran,2016,14990,Manual,34000,Diesel,30,64.2,1.6
 Touran,2018,19439,Manual,11273,Diesel,145,51.4,1.6
 Touran,2014,8995,Manual,47258,Diesel,125,61.4,1.6
 Touran,2019,20989,Manual,15245,Diesel,150,51.4,1.6
 Touran,2015,8200,Manual,80580,Diesel,125,61.4,1.6
 Touran,2019,25990,Automatic,4305,Other,145,38.7,1.5
 Touran,2019,20180,Manual,9577,Diesel,145,51.4,1.6
 Touran,2019,20190,Manual,11992,Diesel,145,51.4,2.0
 Touran,2017,17000,Manual,19458,Diesel,30,61.4,1.6
 Touran,2016,14990,Manual,38000,Diesel,30,64.2,1.6
 Touran,2007,2390,Manual,124000,Petrol,265,37.7,1.4
 Touran,2016,12740,Manual,54000,Diesel,30,64.2,1.6
 Touran,2008,2300,Manual,112304,Petrol,305,34.5,1.6
 Touran,2004,1800,Automatic,116971,Petrol,300,35.8,1.6
 Touran,2011,5195,Manual,82000,Diesel,145,55.4,1.6
 Touran,2006,2395,Manual,105000,Diesel,205,46.3,2.0
 Touran,2016,13500,Manual,39616,Diesel,30,64.2,1.6
 Touran,2011,6490,Manual,53986,Petrol,160,44.1,1.2
 Touran,2010,5295,Manual,78484,Diesel,205,46.3,2.0
 Touran,2013,8995,Manual,69000,Diesel,140,55.4,1.6
 Touran,2019,24995,Automatic,3000,Other,150,38.7,1.5
 Touran,2016,12900,Manual,41532,Diesel,30,64.2,1.6
 Arteon,2019,24750,Manual,50,Diesel,145,52.3,2.0
